id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1506043659778674696,1506043659778674696,2022-03-22 00:02:44 +01,2022-03-22,00:02:44,+0100,3535584197,workukraine,Job in Ukraine,,Ukraine Response Director -  https://t.co/zbUhyXLMdB,fr,[],['http://ukraine.jobrat.net/2022/03/22/ukraine-response-director/'],[],0,0,0,[],[],https://twitter.com/workukraine/status/1506043659778674696,False,,0,,,,,,,,[],,,,
1506043659581538311,1505948108336689152,2022-03-22 00:02:44 +01,2022-03-22,00:02:44,+0100,1408642524902838272,bluesragdoll,RagdollBlues,,"@HISGLORYME Cool, I wonder how many Americans signed up to defend Ukraine regretting it  now?",en,[],[],[],0,0,0,[],[],https://twitter.com/BluesRagdoll/status/1506043659581538311,False,,0,,,,,,,,"[{'screen_name': 'HISGLORYME', 'name': 'HIS GLORY', 'id': '491577854'}]",,,,
1506043657031458825,1506043657031458825,2022-03-22 00:02:43 +01,2022-03-22,00:02:43,+0100,176619668,hategop,Resist hateful GOP policies,,"Chavez: ""It is so appalling what is taking place on Fox News. And it’s Tucker Carlson, it’s Laura Ingraham, it’s Greg Gutfeld—Greg, by the way, he is married to a Ukrainian woman. He just had to help his mother-in-law escape from Ukraine. So, I do not understand this.""",en,[],[],[],0,0,0,[],[],https://twitter.com/hateGOP/status/1506043657031458825,False,,0,,,,,,,,[],,,,
1506043656620417025,1505922379574386692,2022-03-22 00:02:43 +01,2022-03-22,00:02:43,+0100,1318589165592842240,fishcak18433002,🌽 CORN POP 🌽,,"@ASPyr97 Posting Dugin's party flag would be relevant if he were a Nazi. The main purpose seems to be to deflect from the numerous examples of actual Swastika-toating Nazis in Ukraine's army, police, city councils, etc  You can't claim to be anti-Nazi while minimizing their significance.",en,[],[],[],0,0,0,[],[],https://twitter.com/Fishcak18433002/status/1506043656620417025,False,,0,,,,,,,,"[{'screen_name': 'ASPyr97', 'name': 'Ⓐ🏴🖤Austin Peters 🇺🇦 💙💛', 'id': '4730390828'}]",,,,
1506043656419090432,1506042229411954691,2022-03-22 00:02:43 +01,2022-03-22,00:02:43,+0100,149177956,ngumenyuk,Nataliya Gumenyuk,,"7/14 We are united as never. The people of Ukraine are the  Ukrainian Authorities today, while the “Ukrainian authorise” are “the Ukrainian people.” We have the same emotions, we know who is the friend and who are the enemies",en,[],[],[],0,1,4,[],[],https://twitter.com/ngumenyuk/status/1506043656419090432,False,,0,,,,,,,,[],,,,
1506043654590406657,1506043654590406657,2022-03-22 00:02:42 +01,2022-03-22,00:02:42,+0100,1445146636343300096,vortexlimbus,Vortex Limbus,,"Questions ""likely being asked?"" What sort of journalism is that?  Putin puts Russian spies who scouted Ukraine under house arrest, suggests growing distrust of KGB's successor  https://t.co/otwzqxf544 #FoxNews",en,[],['https://www.foxnews.com/world/putin-russian-spies-scouted-ukraine-house-arrest-kgb'],[],0,0,0,['foxnews'],[],https://twitter.com/VortexLimbus/status/1506043654590406657,False,,0,,,,,,,,[],,,,
1506043654049259520,1505576153804800000,2022-03-22 00:02:42 +01,2022-03-22,00:02:42,+0100,1026179748643389442,nanscuvel,Steve Nankivell🇦🇺🇺🇸,,"@kamilkazani I trust you are getting this from Russian military releases? I hear Zelensky has full control of the news coming out of Ukraine, so you can’t trust that at all!",en,[],[],[],0,0,0,[],[],https://twitter.com/nanscuvel/status/1506043654049259520,False,,0,,,,,,,,"[{'screen_name': 'kamilkazani', 'name': 'Kamil Galeev', 'id': '1364845405'}]",,,,
1506043651901771784,1505579098156023808,2022-03-22 00:02:42 +01,2022-03-22,00:02:42,+0100,797856526836924417,dejasnafu,Taylor💫,,"@Casestudy261 @Sublime_Spirit @NatashaBertrand @jaketapper They were provoked into this war. Forced to bomb hospitals, senior care facilities… demolish cities, slaughter children wipe out entire families. So if Ukraine guarantees it will never join NATO and remain neutral, Russia will pull out and leave them in peace. ?",en,[],[],[],0,0,0,[],[],https://twitter.com/dejasnafu/status/1506043651901771784,False,,0,,,,,,,,"[{'screen_name': 'Casestudy261', 'name': 'Casestudy26', 'id': '1230223596175278081'}, {'screen_name': 'Sublime_Spirit', 'name': 'Michael Johnson 🇵🇸♥️🍄', 'id': '955599986544332800'}, {'screen_name': 'NatashaBertrand', 'name': 'Natasha Bertrand', 'id': '372536101'}, {'screen_name': 'jaketapper', 'name': 'Jake Tapper', 'id': '14529929'}]",,,,
1506043651587198976,1505632769535270916,2022-03-22 00:02:42 +01,2022-03-22,00:02:42,+0100,1479594359351877632,brianlo70407608,DataWizard42,,@Bella_Shiraz @nolanwpeterson Ukraine picnics are so inclusive. Nice of you to invite the NLAWS. Hope you get to introduce them to your neighbors.   🤣  Glory to Ukraine.,en,[],[],[],0,0,1,[],[],https://twitter.com/BrianLo70407608/status/1506043651587198976,False,,0,,,,,,,,"[{'screen_name': 'Bella_Shiraz', 'name': 'Nazanin', 'id': '1461329927521935365'}, {'screen_name': 'nolanwpeterson', 'name': 'Nolan Peterson', 'id': '21976616'}]",,,,
1506043650945470474,1506043650945470474,2022-03-22 00:02:41 +01,2022-03-22,00:02:41,+0100,1428462748141244425,frankeastwood8,Frank Eastwood,,Ukraine war latest,en,[],[],[],0,0,0,[],[],https://twitter.com/FrankEastwood8/status/1506043650945470474,False,,0,,,,,,,,[],,,,
1506043650462998528,1506043650462998528,2022-03-22 00:02:41 +01,2022-03-22,00:02:41,+0100,1457927737189019654,petemarsh811_,Pete Marsh,,"Piecing together the Ukraine war news reminds me of Clue Mr Plum, in Ukraine, with a metal pipe",en,[],[],[],0,0,0,[],[],https://twitter.com/PeteMarsh811_/status/1506043650462998528,False,,0,,,,,,,,[],,,,
1506043649569738759,1506027120660680704,2022-03-22 00:02:41 +01,2022-03-22,00:02:41,+0100,1429200010311241729,g92030005,G,,@Cernovich Can you recommend which telegrams to follow for Ukraine news?,en,[],[],[],0,0,0,[],[],https://twitter.com/G92030005/status/1506043649569738759,False,,0,,,,,,,,"[{'screen_name': 'Cernovich', 'name': 'Cernovich', 'id': '358545917'}]",,,,
1506043649414602753,1506043649414602753,2022-03-22 00:02:41 +01,2022-03-22,00:02:41,+0100,2347701061,waterale,rain water,,When you don’t know anything about Ukraine nor bother to read the articles you post about. 🤣,en,[],[],[],0,0,0,[],[],https://twitter.com/waterale/status/1506043649414602753,False,https://twitter.com/realcandaceo/status/1506004049061195778,0,,,,,,,,[],,,,
1506043648634499079,1506025138764062722,2022-03-22 00:02:41 +01,2022-03-22,00:02:41,+0100,1440300935255711752,adammur1689,Adam Murray,,@gary_ni @JP_Biz Feel sorry for gas users ...promised big savings  compared to oil to switch  ..then when enough people sign up the prices go through the roof and thats before the Russia /Ukraine conflict ...,en,[],[],[],0,0,0,[],[],https://twitter.com/AdamMur1689/status/1506043648634499079,False,,0,,,,,,,,"[{'screen_name': 'gary_ni', 'name': 'Gary Simpson', 'id': '65336694'}, {'screen_name': 'JP_Biz', 'name': 'JPCampbellBiz - Open a window, keep your distance', 'id': '1606155493'}]",,,,
1506043646629588999,1506042754316607497,2022-03-22 00:02:40 +01,2022-03-22,00:02:40,+0100,1472511086,callmehabeeb,Onikoyi Habeeb ,,"@woye1 US Proxy war! They've poke a bear, Ukraine is jusy a play ground for NATO and US Against Russia.",en,[],[],[],0,0,0,[],[],https://twitter.com/CallMeHabeeb/status/1506043646629588999,False,,0,,,,,,,,"[{'screen_name': 'woye1', 'name': 'Woye', 'id': '241941306'}]",,,,
1506043646616952839,1505985730614636558,2022-03-22 00:02:40 +01,2022-03-22,00:02:40,+0100,1284505759,larosos1,Ralph LaRo,,"@Briant1 😂 you get owned every time because your not intelligent enough to know you’re on the wrong side of everything. Clinton made Ukraine give up nukes, Obama/Biden’s weak ass’s gave Rus Crimea, and now Obama 2.0 is the perfect example of his weak dumb voters. YOU..38% approval idiots",en,[],[],[],0,0,0,[],[],https://twitter.com/LaroSos1/status/1506043646616952839,False,,0,,,,,,,,"[{'screen_name': 'Briant1', 'name': 'Vincent Adultman', 'id': '15780033'}]",,,,
1506043645727690754,1506043645727690754,2022-03-22 00:02:40 +01,2022-03-22,00:02:40,+0100,1478556212761354248,michaelh035,Michael Harrison,,What liberals wish they could do in this country. Fight hard Ukraine and happy hunting.,en,[],[],[],0,0,0,[],[],https://twitter.com/MichaelH035/status/1506043645727690754,False,https://twitter.com/ua_industrial/status/1505972240781025281,0,,,,,,,,[],,,,
1506043644779933706,1506043644779933706,2022-03-22 00:02:40 +01,2022-03-22,00:02:40,+0100,111275779,dprevenzione,diario prevenzione,,Guidance for the prevention and control of COVID-19 in temporary reception centres in the context of the large numbers of people fleeing Ukraine  https://t.co/4OMECHAbat,en,[],['https://www.ecdc.europa.eu/en/publications-data/guidance-prevention-control-covid-19-temporary-reception-centres-people-fleeing-ukraine'],[],0,0,0,[],[],https://twitter.com/dprevenzione/status/1506043644779933706,False,,0,,,,,,,,[],,,,
1506043644616261640,1505922158400315392,2022-03-22 00:02:40 +01,2022-03-22,00:02:40,+0100,1498859725286297605,aliswan172,AliSwan-Patriot,,@CrazyAssWoman75 @KremlinRussia_E Soros want us to back Ukraine. He's never on the side of Angels. Be very wary of what you buy when it comes to Ukraine,en,[],[],[],0,0,0,[],[],https://twitter.com/AliSwan172/status/1506043644616261640,False,,0,,,,,,,,"[{'screen_name': 'CrazyAssWoman75', 'name': 'SameOlBS', 'id': '1492578926660620297'}, {'screen_name': 'KremlinRussia_E', 'name': 'President of Russia', 'id': '205622130'}]",,,,
1506043643915874304,1506043643915874304,2022-03-22 00:02:40 +01,2022-03-22,00:02:40,+0100,2973279251,wwheelchairpet1,W wheelchairpete10,,@GMB I don't know if this can be arranged but have recently featured Chris De Burgh. Well he has asked his fans to request that you play one of his song The Simple Truth against some of the images from Ukraine.  A donation will be made to The Red Cross 4 each play. Thank you!,en,[],[],[],0,0,0,[],[],https://twitter.com/Wwheelchairpet1/status/1506043643915874304,False,,0,,,,,,,,[],,,,
1506043643613777920,1506043643613777920,2022-03-22 00:02:40 +01,2022-03-22,00:02:40,+0100,880821355767312385,hollyhuntley3,Holly Huntley#Resist,,Photos: Ukraine rejects Russian surrender request as attacks pick up  https://t.co/OnFhqDhdIq,en,[],['https://www.npr.org/sections/pictureshow/2022/03/19/1087721436/photos-russias-invasion-of-ukraine-continues-to-bring-death-and-the-displacement?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social'],[],0,0,0,[],[],https://twitter.com/HollyHuntley3/status/1506043643613777920,False,,0,,,,,,,,[],,,,
1506043641869094914,1506037952761278476,2022-03-22 00:02:39 +01,2022-03-22,00:02:39,+0100,1455263030237933569,stanleyrogouski,stanleyrogouski,,"Since there is no major political party in the United States that represents the working class the scapegoating of Russia represents American class politics projected onto a foreign conflict, the civil war in Ukraine.",en,[],[],[],1,0,0,[],[],https://twitter.com/stanleyrogouski/status/1506043641869094914,False,,0,,,,,,,,[],,,,
1506043641525153798,1506043641525153798,2022-03-22 00:02:39 +01,2022-03-22,00:02:39,+0100,1183264020708515840,newsworldpress,newsworldpress.com,,Is Touring to Jap Europe Nonetheless Secure Amid Russian Warfare on Ukraine? - Newsworldpress @  https://t.co/uSaW1QZuSu  https://t.co/Nts6FL7qDV,en,[],['https://is.gd/EVHdAK'],['https://pbs.twimg.com/media/FOaKthFXwAITHMn.jpg'],0,0,0,[],[],https://twitter.com/NewsWorldPress/status/1506043641525153798,False,,1,https://pbs.twimg.com/media/FOaKthFXwAITHMn.jpg,,,,,,,[],,,,
1506043641365630976,1506043641365630976,2022-03-22 00:02:39 +01,2022-03-22,00:02:39,+0100,1446204590597160975,oliveriodiaz8,Oliverio Diaz,,"Donald Donald boy your memory is the place! Why can’t you remember what you did to the people of Ukraine! With your short memory, of course you did nothing wrong?? My ass you did everything wrong! Putin is your buddy, right!!!",en,[],[],[],0,0,0,[],[],https://twitter.com/OliverioDiaz8/status/1506043641365630976,False,,0,,,,,,,,[],,,,
1506043639306219520,1506035135413690375,2022-03-22 00:02:39 +01,2022-03-22,00:02:39,+0100,850569798,mi2lethal,Shabey,,@Amie_FR Nato was fighting against a bunch of talibans with ak 47s in pick up trucks. Ukraine is the 22nd most powerful military in the world with an air force and tanks and is constantly being supported by Nato. So i’d say that’s not really a fair comparison.,en,[],[],[],0,0,0,[],[],https://twitter.com/Mi2Lethal/status/1506043639306219520,False,,0,,,,,,,,"[{'screen_name': 'Amie_FR', 'name': 'Amie Ferris-Rotman', 'id': '329353102'}]",,,,
1506043638966595592,1506043638966595592,2022-03-22 00:02:39 +01,2022-03-22,00:02:39,+0100,832316506880999424,alleyes19me1,ALL EYES ON ME,,Recherche du nouveau variant au conseil scientifique #gavi #bill #Ukraine  https://t.co/yH7d4enkZ5,fr,[],[],[],0,0,0,"['gavi', 'bill', 'ukraine']",[],https://twitter.com/ALLEYES19ME1/status/1506043638966595592,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1506043573690580993/pu/img/IA1MAhwV7pT1EBEZ.jpg,,,,,,,[],,,,
1506043638131924998,1506027948461199369,2022-03-22 00:02:38 +01,2022-03-22,00:02:38,+0100,916626591240900608,sebrem71,sebdu71,,"@LCI c'est bizarre on l'a pas entendu quand l'Ukraine à construit le barrage sur le Dniepr pour privée d'eau potable la Crimée, on l'a pas entendu sur les tortures commissent par la police ukrainienne",fr,[],[],[],0,0,1,[],[],https://twitter.com/sebrem71/status/1506043638131924998,False,,0,,,,,,,,"[{'screen_name': 'LCI', 'name': 'LCI', 'id': '26110930'}]",,,,
1506043637599281154,1506042502079414273,2022-03-22 00:02:38 +01,2022-03-22,00:02:38,+0100,258397036,itskashkashi,Kashika Ragoonanan,,@jimmy_dore Ukraine under invasion has reliable Internet.... 👀 lol,en,[],[],[],0,0,3,[],[],https://twitter.com/itskashkashi/status/1506043637599281154,False,,0,,,,,,,,"[{'screen_name': 'jimmy_dore', 'name': 'Jimmy Dore', 'id': '98992586'}]",,,,
1506043636651331585,1506043636651331585,2022-03-22 00:02:38 +01,2022-03-22,00:02:38,+0100,1337925812297850881,freedom4lions,gillon,,@FreedomTodayNet Ukraine-Krieg: Warum passiert es und wer profitiert davon?  https://t.co/yZrho5jjka #LBRY via @OdyseeTeam bitte schaut es an das sind Fakten und wir in Europa machen da mit.. putin tut das Richtige!!! Unsere Medien sind dafür bezahlt nichts berichten!!,de,"[{'screen_name': 'odyseeteam', 'name': 'odysee', 'id': '1280241715987660801'}]",['https://odysee.com/@RTDE:e/Hintergr%C3%BCnde_des_Ukraine_Krieges:9'],[],0,0,0,['lbry'],[],https://twitter.com/Freedom4lions/status/1506043636651331585,False,,0,,,,,,,,[],,,,
1506043636051554304,1505658893426438146,2022-03-22 00:02:38 +01,2022-03-22,00:02:38,+0100,1431489548748476416,geoffcraver,Geoffcraver,,@Euan_MacDonald No US government money laundering in Ukraine though,en,[],[],[],0,0,0,[],[],https://twitter.com/geoffcraver/status/1506043636051554304,False,,0,,,,,,,,"[{'screen_name': 'Euan_MacDonald', 'name': 'Euan MacDonald', 'id': '16185879'}]",,,,
1506043633681772551,1506043633681772551,2022-03-22 00:02:37 +01,2022-03-22,00:02:37,+0100,948366256154992640,bambkb,Kevin B,,Chrystia freeland’s family is filled with NAZI association and is actively funding nazis I. Ukraine and is missing 600B in Canadian money but she can find the 10$ that was donated for the convoy.  CANADIANS NEED TO DEMAND SOME RESPECT AND DEMAND THAT SHE ANSWERS,en,[],[],[],0,0,0,[],[],https://twitter.com/bambkb/status/1506043633681772551,False,https://twitter.com/cco8226/status/1504894759810207744,0,,,,,,,,[],,,,
1506043632385679361,1505980958864023553,2022-03-22 00:02:37 +01,2022-03-22,00:02:37,+0100,1498454152099381250,funnestmomever1,Funnestmomever,,@ulrichspeck Exactly!  As he knows once Ukraine is a successful democracy - the Russian people will want the same! He does not want to lose his power and doesn’t care if he has to destroy Ukraine in the process,en,[],[],[],0,0,0,[],[],https://twitter.com/Funnestmomever1/status/1506043632385679361,False,,0,,,,,,,,"[{'screen_name': 'ulrichspeck', 'name': 'Ulrich Speck', 'id': '50295156'}]",,,,
1506043631840411661,1505871803352489985,2022-03-22 00:02:37 +01,2022-03-22,00:02:37,+0100,397528872,ratasypalancas,Ratas y Palancas,,"@elreythedon @baba_jogunomi @spectatorindex Besides, without income from gas toll Ukraine will be bankrupt",en,[],[],[],0,0,0,[],[],https://twitter.com/RatasyPalancas/status/1506043631840411661,False,,0,,,,,,,,"[{'screen_name': 'elreythedon', 'name': 'tdel', 'id': '1427614131247517715'}, {'screen_name': 'baba_jogunomi', 'name': 'ololajulo', 'id': '238947303'}, {'screen_name': 'spectatorindex', 'name': 'The Spectator Index', 'id': '1626294277'}]",,,,
1506043631572070412,1498994731161997314,2022-03-22 00:02:37 +01,2022-03-22,00:02:37,+0100,1494477161142661126,joekell79518164,Joe Kelly,,"@strongmajority @LangmanVince Putin took Crimea when Obama was president and now Putin  is invading Ukraine with the Delaware dummy in charge. You. are suffering from a bad case of TDS, seek help.",en,[],[],[],0,0,0,[],[],https://twitter.com/JoeKell79518164/status/1506043631572070412,False,,0,,,,,,,,"[{'screen_name': 'strongmajority', 'name': 'Blue Wave', 'id': '756451615264022528'}, {'screen_name': 'LangmanVince', 'name': 'Vince Langman', 'id': '1026576700610621441'}]",,,,
1506043630213083137,1506043630213083137,2022-03-22 00:02:37 +01,2022-03-22,00:02:37,+0100,2837613791,youishear,NOUFEL,,"Ukraine: Boris Romantschenko, survivor of Nazism killed by a Russian bombardment  https://t.co/HUdbE4uMAZ",en,[],['https://qeqei.com/ukraine-boris-romantschenko-survivor-of-nazism-killed-by-a-russian-bombardment/'],[],0,0,0,[],[],https://twitter.com/youishear/status/1506043630213083137,False,,0,,,,,,,,[],,,,
1506043629881618433,1505927286914224133,2022-03-22 00:02:36 +01,2022-03-22,00:02:36,+0100,1478883094467805184,bookreadtea,Jake,,"@BoricuaEnBoston @antiwestmarxist @souled_dark @subparnoob @Earedil @ProudSocialist Dude, I get where you're coming from. Putin is evil, but Ukraine doesn't deserve uncritical support. Critical support for the citizens, of course, but not everything the government of Ukraine is doing is worth defending.",en,[],[],[],0,0,0,[],[],https://twitter.com/bookreadtea/status/1506043629881618433,False,,0,,,,,,,,"[{'screen_name': 'BoricuaEnBoston', 'name': 'BoricuaEnBoston', 'id': '127849894'}, {'screen_name': 'antiwestmarxist', 'name': 'Kyle ☭', 'id': '256857459'}, {'screen_name': 'souled_dark', 'name': '🏳️\u200d🌈Dark Souled🏳️\u200d⚧️🖤🤍💜', 'id': '1316497695083835393'}, {'screen_name': 'subparnoob', 'name': 'grace', 'id': '967384693'}, {'screen_name': 'Earedil', 'name': 'Tassos Vourexakis', 'id': '228083563'}, {'screen_name': 'ProudSocialist', 'name': 'Ryan Knight ☭', 'id': '755057897583804416'}]",,,,
1506043629592264708,1506022672819441664,2022-03-22 00:02:36 +01,2022-03-22,00:02:36,+0100,64632598,lhartzenbusch,Lara Hartzenbusch,,"ICYMI: #Ukraine MP @InnaSovsun on #PeaceTalks: ""Not a single thing the #Russians are demanding...are acceptable...so I think we shall have to continue fighting. I don't see a diplomatic solution (as long as) Putin at least is in power and he's (calling the shots) in #Kremlin.""",en,"[{'screen_name': 'innasovsun', 'name': 'inna sovsun', 'id': '118459189'}]",[],[],0,0,0,"['ukraine', 'peacetalks', 'russians', 'kremlin']",[],https://twitter.com/Lhartzenbusch/status/1506043629592264708,False,,0,,,,,,,,[],,,,
1506043627755167751,1506043627755167751,2022-03-22 00:02:36 +01,2022-03-22,00:02:36,+0100,2264356814,putrinaibaho50,Putri,,implement Division scalable superstructure deliverables Marketing methodical Ukraine hack Account fault-tolerant Licensed,en,[],[],[],0,0,0,[],[],https://twitter.com/putrinaibaho50/status/1506043627755167751,False,https://twitter.com/JaysonBaldonaza/status/1506043399962460161,0,,,,,,,,[],,,,
1506043627528720402,1506043627528720402,2022-03-22 00:02:36 +01,2022-03-22,00:02:36,+0100,210375683,autumnforce,Frank Klaassen,,"Pieter is keeping me company and supplying me with coffee, late at night, while I'm filling up the boxes with food-supplies for our Ukrainian brothers and sisters. It makes you feel humble. #StandWithUkraine #Ukraine #Russia #Olex_scherba  https://t.co/jQAn3SqAmw",en,[],[],"['https://pbs.twimg.com/media/FOaKq_SXoAAtb61.jpg', 'https://pbs.twimg.com/media/FOaKrsPXIAM1hl5.jpg', 'https://pbs.twimg.com/media/FOaKsTzXMAo6B7R.jpg', 'https://pbs.twimg.com/media/FOaKsoVWYAEMT4g.jpg']",0,0,0,"['standwithukraine', 'ukraine', 'russia', 'olex_scherba']",[],https://twitter.com/AutumnForce/status/1506043627528720402,False,,1,https://pbs.twimg.com/media/FOaKq_SXoAAtb61.jpg,,,,,,,[],,,,
1506043620180197380,1506032069071286280,2022-03-22 00:02:34 +01,2022-03-22,00:02:34,+0100,1483923514738368515,whitemenexist,WhitePeople,,@KentuckyGoddess @NateMurdoch @CassandraRules Ukraine would have to be communist to join NATO and the communist Global h * mo new world order,en,[],[],[],0,0,0,[],[],https://twitter.com/WhiteMenExist/status/1506043620180197380,False,,0,,,,,,,,"[{'screen_name': 'KentuckyGoddess', 'name': '🦋 MARYANA 🦋', 'id': '1030499448248520705'}, {'screen_name': 'NateMurdoch', 'name': '-', 'id': '27053126'}, {'screen_name': 'CassandraRules', 'name': 'Cassandra MacDonald', 'id': '902200087'}]",,,,
1506043619483992065,1506042405899759623,2022-03-22 00:02:34 +01,2022-03-22,00:02:34,+0100,1489499701267337220,acprath0d,Y U No Brain?,,"@jihadwatchRS She’s right though.We wouldn’t know the significance of the passage of time without knowing what the significance of the passage of time is.Becoz Russia is a big country &amp;Ukraine is a small country, Russia attacked Ukraine which signifies passage of time is irrelevant &amp; important",en,[],[],[],0,0,0,[],[],https://twitter.com/ACPRath0d/status/1506043619483992065,False,,0,,,,,,,,"[{'screen_name': 'jihadwatchRS', 'name': 'Robert Spencer روبرت سبنسر रॉबर्ट स्पेंसर 🇺🇸', 'id': '19985444'}]",,,,
1506043619316174852,1506043619316174852,2022-03-22 00:02:34 +01,2022-03-22,00:02:34,+0100,1367088336460865539,rhoadesleasa,Leasa Rhoades,,Historian Al McCoy predicts Russia's invasion of Ukraine will birth a new world order   https://t.co/dOSPaNJ2EZ,en,[],['https://www.rawstory.com/historian-al-mccoy-predicts-ukraine-war-to-with-birth-a-new-world-order/'],[],0,0,0,[],[],https://twitter.com/RhoadesLeasa/status/1506043619316174852,False,,0,,,,,,,,[],,,,
1506043616577433609,1506043616577433609,2022-03-22 00:02:33 +01,2022-03-22,00:02:33,+0100,1455506612,cassandra17lina,cassandracarolina,,To all you #GOPTraitors racing to get on #Russian TV to betray America: your BFF #Putin is abandoning his dead soldiers to rot on the battlefield in #Ukraine. You’re dead to him once you’ve played your part as “useful idiots” (and he’s running out of #rubles to pay your salary.)  https://t.co/GNXZkLCIBO,en,[],[],['https://pbs.twimg.com/media/FOaKsAuWQAAmeSt.jpg'],0,0,2,"['goptraitors', 'russian', 'putin', 'ukraine', 'rubles']",[],https://twitter.com/cassandra17lina/status/1506043616577433609,False,,1,https://pbs.twimg.com/media/FOaKsAuWQAAmeSt.jpg,,,,,,,[],,,,
1506043615331725316,1506023088223305740,2022-03-22 00:02:33 +01,2022-03-22,00:02:33,+0100,2703214443,fancy_1982,Fancy 1982,,"@AstorAaron Afghanistan, Chechnya, Current Ukraine War) it tends to be ugly. @kamilkazani has done a nice job covering the history of Russia and the way it’s perpetual autocracy leads to this. 4/4",en,"[{'screen_name': 'kamilkazani', 'name': 'kamil galeev', 'id': '1364845405'}]",[],[],0,0,0,[],[],https://twitter.com/fancy_1982/status/1506043615331725316,False,,0,,,,,,,,"[{'screen_name': 'AstorAaron', 'name': 'Aaron Astor', 'id': '47556937'}]",,,,
1506043614731796482,1506043614731796482,2022-03-22 00:02:33 +01,2022-03-22,00:02:33,+0100,1484568629580496899,bonniejean1285,Bonnie,,"What is the deal with taking these vessels and castles. After Russia stops invading the Ukraine, do these Russians ever get their property back??",en,[],[],[],0,0,0,[],[],https://twitter.com/BonnieJean1285/status/1506043614731796482,False,,0,,,,,,,,[],,,,
1506043611569348614,1506043611569348614,2022-03-22 00:02:32 +01,2022-03-22,00:02:32,+0100,2857997777,david_nowlan,david nowlan,,@TheAmandaGorman What do you think a few beautiful words for the people of Ukraine?,en,[],[],[],0,0,0,[],[],https://twitter.com/david_nowlan/status/1506043611569348614,False,,0,,,,,,,,[],,,,
1506043610768318466,1506043610768318466,2022-03-22 00:02:32 +01,2022-03-22,00:02:32,+0100,811574903271002112,bidgeline3,Constantine🇺🇲,,With what's happening in Ukraine and around the world. I' dare not talk about food. 😉👍,en,[],[],[],0,0,0,[],[],https://twitter.com/Bidgeline3/status/1506043610768318466,False,,0,,,,,,,,[],,,,
1506043610755706887,1506017980018163713,2022-03-22 00:02:32 +01,2022-03-22,00:02:32,+0100,814497146007191553,jaycee86137684,NO JUSTICE NO PEACE 🇺🇸🌻🌎🌈✊🏿,,@RogerMarshallMD Cult members who helped cult leader extort Ukraine have thoughts.  #GOPLiesAboutEverything  https://t.co/IvmE6F9Ys3,en,[],[],['https://pbs.twimg.com/media/FOaKrn2WYAQmYq9.jpg'],0,0,0,['gopliesabouteverything'],[],https://twitter.com/JayCee86137684/status/1506043610755706887,False,,1,https://pbs.twimg.com/media/FOaKrn2WYAQmYq9.jpg,,,,,,,"[{'screen_name': 'RogerMarshallMD', 'name': 'Dr. Roger Marshall', 'id': '1240107944'}]",,,,
1506043610457849872,1506043610457849872,2022-03-22 00:02:32 +01,2022-03-22,00:02:32,+0100,598940728,alanrmjones,Alan RM Jones,,"Russian mothers protesting in Red Square in 1990, hold up photos of their conscripted sons killed fighting in Afghanistan. How many in #Ukraine?  https://t.co/cWnqg3n8rq",en,[],[],['https://pbs.twimg.com/media/FOaKreKVkAMhzl_.jpg'],0,0,1,['ukraine'],[],https://twitter.com/AlanRMJones/status/1506043610457849872,False,,1,https://pbs.twimg.com/media/FOaKreKVkAMhzl_.jpg,,,,,,,[],,,,
1506043610202001417,1506030149636083716,2022-03-22 00:02:32 +01,2022-03-22,00:02:32,+0100,1470135162876928002,neues_glueck88,Putin is a H********,,@Ukraine @Kyiv All of them .... really i would move There,en,[],[],[],0,0,0,[],[],https://twitter.com/neues_glueck88/status/1506043610202001417,False,,0,,,,,,,,"[{'screen_name': 'Ukraine', 'name': 'Ukraine / Україна', 'id': '732521058507620356'}, {'screen_name': 'Kyiv', 'name': 'Kyiv. The City of Courage', 'id': '1499831533414371342'}]",,,,
1506043606997557254,1506043606997557254,2022-03-22 00:02:31 +01,2022-03-22,00:02:31,+0100,23919648,leebyechef,Lee Bye,,GREAT UKRAINE 🇺🇦,en,[],[],[],0,0,0,[],[],https://twitter.com/leebyechef/status/1506043606997557254,False,https://twitter.com/krishgm/status/1505583211702886411,0,,,,,,,,[],,,,
1506043605533798401,1506043605533798401,2022-03-22 00:02:31 +01,2022-03-22,00:02:31,+0100,1471551405026652161,paul60lufc,paul powell,,FREE UKRAINE 🇺🇦,en,[],[],[],0,0,0,[],[],https://twitter.com/Paul60lufc/status/1506043605533798401,False,,0,,,,,,,,[],,,,
